canonical_player_key,fplreview_id,fplreview_name,fplreview_team,fpl_position,statfootdb_player_id,statfootdb_player_name,match_method,match_score,identity_status,understat_player_id,understat_player_name,identity_source,allocation_source
fplreview:361,361,Lucky,LIV,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:365,365,Ramsay,LIV,DEF,,,,0.0,fplreview_only,,,,
fplreview:376,376,Bajcetic,LIV,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:378,378,McConnell,LIV,MID,,,,0.0,fplreview_only,,,,
fplreview:380,380,Ekitiké,LIV,FWD,,,,0.0,fplreview_only,,,,
fplreview:382,382,Danns,LIV,FWD,1416696.0,Jayden Danns,surname_or_fuzzy_team,0.93,statfootdb_matched,12455.0,Jayden Danns,statfootdb,understat_np_xg
fplreview:383,383,Elliott,LIV,MID,963964.0,Harvey Elliott,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:384,384,Donnarumma,MCI,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:411,411,Haaland,MCI,FWD,737066.0,Erling Haaland,surname_or_fuzzy_team,0.93,statfootdb_matched,8260.0,Erling Haaland,statfootdb,understat_np_xg
fplreview:391,391,Gvardiol,MCI,DEF,1070712.0,Josko Gvardiol,surname_or_fuzzy_team,0.93,statfootdb_matched,9790.0,Josko Gvardiol,statfootdb,understat_np_xg
fplreview:397,397,Semenyo,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:389,389,Matheus N.,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:387,387,O'Reilly,MCI,DEF,1300526.0,Nico O'Reilly,surname_or_fuzzy_team,0.93,statfootdb_matched,11592.0,Nico O'Reilly,statfootdb,understat_np_xg
fplreview:398,398,Foden,MCI,MID,815006.0,Phil Foden,surname_or_fuzzy_team,0.93,statfootdb_matched,6055.0,Phil Foden,statfootdb,understat_np_xg
fplreview:390,390,Rúben,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:481,481,Anderson,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:405,405,N.Gonzalez,MCI,MID,1280132.0,Nico González,surname_or_fuzzy_team,0.93,statfootdb_matched,9802.0,Nico González,statfootdb,understat_np_xg
fplreview:388,388,Guéhi,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:400,400,Doku,MCI,MID,942368.0,Jérémy Doku,surname_or_fuzzy_team,0.93,statfootdb_matched,8981.0,Jéremy Doku,statfootdb,understat_np_xg
fplreview:399,399,Cherki,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:392,392,Aït-Nouri,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:404,404,Reijnders,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:393,393,Khusanov,MCI,DEF,1362998.0,Abdukodir Khusanov,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:403,403,Savinho,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:401,401,Marmoush,MCI,FWD,839204.0,Omar Marmoush,surname_or_fuzzy_team,0.93,statfootdb_matched,8393.0,Omar Marmoush,statfootdb,understat_np_xg
fplreview:402,402,Rodrigo,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:406,406,Kovačić,MCI,MID,239219.0,Mateo Kovacic,surname_or_fuzzy_team,0.93,statfootdb_matched,2254.0,Mateo Kovacic,statfootdb,understat_np_xg
fplreview:395,395,Lewis,MCI,DEF,1288450.0,Rico Lewis,surname_or_fuzzy_team,0.93,statfootdb_matched,10847.0,Rico Lewis,statfootdb,understat_np_xg
fplreview:238,238,Grealish,MCI,MID,312765.0,Jack Grealish,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:396,396,Vitor Reis,MCI,DEF,1580952.0,Vitor Reis,exact_name_team,1.0,statfootdb_matched,13380.0,Vitor Reis,statfootdb,understat_np_xg
fplreview:408,408,Phillips,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:409,409,Mukasa,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:587,587,Rulli,MCI,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10061,10061,Josh Wilson-Esbrand,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:386,386,Bettinelli,MCI,GKP,,,,0.0,fplreview_only,,,,
fplreview:394,394,Alleyne,MCI,DEF,,,,0.0,fplreview_only,,,,
fplreview:407,407,Echeverri,MCI,MID,1486264.0,Claudio Echeverri,surname_or_fuzzy_team,0.93,statfootdb_matched,13649.0,Claudio Echeverri,statfootdb,understat_np_xg
fplreview:410,410,Monga,MCI,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10062,10062,Juma Bah,MCI,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10063,10063,Issa Kaboré,MCI,MID,,,,0.0,fplreview_only,,,,
fplreview:10064,10064,Ryan McAidoo,MCI,FWD,,,,0.0,fplreview_only,,,,
fplreview:412,412,Lammens,MUN,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:426,426,B.Fernandes,MUN,MID,422685.0,Bruno Fernandes,surname_or_fuzzy_team,0.93,statfootdb_matched,1228.0,Bruno Fernandes,statfootdb,understat_np_xg
fplreview:418,418,Maguire,MUN,DEF,255610.0,Harry Maguire,surname_or_fuzzy_team,0.93,statfootdb_matched,1687.0,Harry Maguire,statfootdb,understat_np_xg
fplreview:423,423,Shaw,MUN,DEF,362694.0,Luke Shaw,surname_or_fuzzy_team,0.93,statfootdb_matched,1006.0,Luke Shaw,statfootdb,understat_np_xg
fplreview:417,417,Dalot,MUN,DEF,751550.0,Diogo Dalot,surname_or_fuzzy_team,0.93,statfootdb_matched,7281.0,Diogo Dalot,statfootdb,understat_np_xg
fplreview:427,427,Mbeumo,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:162,162,Andrey Santos,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:428,428,Cunha,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:431,431,Amad,MUN,MID,1070052.0,Amad,exact_name_team,1.0,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:421,421,Heaven,MUN,DEF,1559639.0,Ayden Heaven,surname_or_fuzzy_team,0.93,statfootdb_matched,13080.0,Ayden Heaven,statfootdb,understat_np_xg
fplreview:43,43,Tielemans,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:415,415,Dorgu,MUN,MID,1526560.0,Patrick Dorgu,surname_or_fuzzy_team,0.93,statfootdb_matched,11944.0,Patrick Dorgu,statfootdb,understat_np_xg
fplreview:420,420,Yoro,MUN,DEF,1358581.0,Leny Yoro,surname_or_fuzzy_team,0.93,statfootdb_matched,10564.0,Leny Yoro,statfootdb,understat_np_xg
fplreview:430,430,Mount,MUN,MID,750032.0,Mason Mount,surname_or_fuzzy_team,0.93,statfootdb_matched,7768.0,Mason Mount,statfootdb,understat_np_xg
fplreview:432,432,Mainoo,MUN,MID,1292810.0,Kobbie Mainoo,surname_or_fuzzy_team,0.93,statfootdb_matched,11174.0,Kobbie Mainoo,statfootdb,understat_np_xg
fplreview:422,422,Mazraoui,MUN,DEF,775539.0,Noussair Mazraoui,surname_or_fuzzy_team,0.93,statfootdb_matched,10696.0,Noussair Mazraoui,statfootdb,understat_np_xg
fplreview:429,429,Rashford,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:439,439,Šeško,MUN,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:440,440,Zirkzee,MUN,FWD,950830.0,Joshua Zirkzee,surname_or_fuzzy_team,0.93,statfootdb_matched,8044.0,Joshua Zirkzee,statfootdb,understat_np_xg
fplreview:419,419,Martinez,MUN,DEF,847983.0,Lisandro Martinez,surname_or_fuzzy_team,0.93,statfootdb_matched,10802.0,Lisandro Martínez,statfootdb,understat_np_xg
fplreview:436,436,Collyer,MUN,MID,1421810.0,Toby Collyer,surname_or_fuzzy_team,0.93,statfootdb_matched,12461.0,Toby Collyer,statfootdb,understat_np_xg
fplreview:435,435,Lacey,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:424,424,Amass,MUN,DEF,1430832.0,Harry Amass,surname_or_fuzzy_team,0.93,statfootdb_matched,12559.0,Harry Amass,statfootdb,understat_np_xg
fplreview:434,434,J.Fletcher,MUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:441,441,Obi,MUN,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:325,325,Darlow,MUN,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:413,413,Bayindir,MUN,GKP,866967.0,Altay Bayindir,surname_or_fuzzy_team,0.93,statfootdb_matched,12054.0,Altay Bayindir,statfootdb,understat_np_xg
fplreview:414,414,Heaton,MUN,GKP,,,,0.0,fplreview_only,,,,
fplreview:416,416,De Ligt,MUN,DEF,769895.0,Matthijs de Ligt,surname_or_fuzzy_team,0.93,statfootdb_matched,7902.0,Matthijs de Ligt,statfootdb,understat_np_xg
fplreview:425,425,Fredricson,MUN,DEF,1403351.0,Tyler Fredricson,surname_or_fuzzy_team,0.93,statfootdb_matched,13467.0,Tyler Fredricson,statfootdb,understat_np_xg
fplreview:433,433,Ugarte,MUN,MID,1035614.0,Manuel Ugarte,surname_or_fuzzy_team,0.93,statfootdb_matched,11766.0,Manuel Ugarte,statfootdb,understat_np_xg
fplreview:437,437,Bendito Mantato,MUN,MID,,,,0.0,fplreview_only,,,,
fplreview:438,438,Fletcher,MUN,MID,,,,0.0,fplreview_only,,,,
fplreview:10066,10066,Dermot Mee,MUN,GKP,,,,0.0,fplreview_only,,,,
fplreview:10067,10067,Daniel Gore,MUN,MID,,,,0.0,fplreview_only,,,,
fplreview:10068,10068,Enzo Kana Biyik,MUN,FWD,,,,0.0,fplreview_only,,,,
fplreview:10069,10069,Ethan Wheatley,MUN,FWD,,,,0.0,fplreview_only,,,,
fplreview:445,445,Thiaw,NEW,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:449,449,Hall,NEW,DEF,1197655.0,Lewis Hall,surname_or_fuzzy_team,0.93,statfootdb_matched,10216.0,Lewis Hall,statfootdb,understat_np_xg
fplreview:567,567,Horníček,NEW,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:447,447,Botman,NEW,DEF,956682.0,Sven Botman,surname_or_fuzzy_team,0.93,statfootdb_matched,8635.0,Sven Botman,statfootdb,understat_np_xg
fplreview:454,454,Elanga,NEW,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:458,458,Joelinton,NEW,MID,535936.0,Joelinton,exact_name_team,1.0,statfootdb_matched,87.0,Joelinton,statfootdb,understat_np_xg
fplreview:453,453,Barnes,NEW,MID,760359.0,Harvey Barnes,surname_or_fuzzy_team,0.93,statfootdb_matched,6681.0,Harvey Barnes,statfootdb,understat_np_xg
fplreview:463,463,Woltemade,NEW,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:559,559,Bamba,NEW,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:450,450,Livramento,NEW,DEF,1107910.0,Valentino Livramento,surname_or_fuzzy_team,0.93,statfootdb_matched,9512.0,Valentino Livramento,statfootdb,understat_np_xg
fplreview:462,462,Steur,NEW,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:464,464,Wissa,NEW,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:456,456,J.Ramsey,NEW,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:465,465,Osula,NEW,FWD,1258092.0,William Osula,surname_or_fuzzy_team,0.93,statfootdb_matched,9556.0,William Osula,statfootdb,understat_np_xg
fplreview:461,461,Touré,NEW,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:448,448,Burn,NEW,DEF,188058.0,Daniel Burn,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:10071,10071,Leo Shahar,NEW,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:460,460,Willock,NEW,MID,860975.0,Joseph Willock,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:457,457,J.Murphy,NEW,MID,521148.0,Jacob Murphy,surname_or_fuzzy_team,0.93,statfootdb_matched,6063.0,Jacob Murphy,statfootdb,understat_np_xg
fplreview:446,446,Schär,NEW,DEF,189982.0,Fabian Schär,surname_or_fuzzy_team,0.93,statfootdb_matched,76.0,Fabian Schär,statfootdb,understat_np_xg
fplreview:442,442,Pope,NEW,GKP,280484.0,Nick Pope,surname_or_fuzzy_team,0.93,statfootdb_matched,5552.0,Nick Pope,statfootdb,understat_np_xg
fplreview:459,459,L.Miley,NEW,MID,1296763.0,Lewis Miley,surname_or_fuzzy_team,0.93,statfootdb_matched,11386.0,Lewis Miley,statfootdb,understat_np_xg
fplreview:443,443,Gillespie,NEW,GKP,,,,0.0,fplreview_only,,,,
fplreview:444,444,Jaouen,NEW,GKP,,,,0.0,fplreview_only,,,,
fplreview:451,451,A.Murphy,NEW,DEF,521148.0,Jacob Murphy,surname_or_fuzzy_team,0.93,statfootdb_matched,6063.0,Jacob Murphy,statfootdb,understat_np_xg
fplreview:466,466,Neave,NEW,FWD,,,,0.0,fplreview_only,,,,
fplreview:10073,10073,Alfie Harrison,NEW,FWD,,,,0.0,fplreview_only,,,,
fplreview:467,467,Sels,NFO,GKP,181069.0,Matz Sels,surname_or_fuzzy_team,0.93,statfootdb_matched,6903.0,Matz Sels,statfootdb,understat_np_xg
fplreview:471,471,Milenković,NFO,DEF,766611.0,Nikola Milenkovic,surname_or_fuzzy_team,0.93,statfootdb_matched,6174.0,Nikola Milenkovic,statfootdb,understat_np_xg
fplreview:469,469,N.Williams,NFO,DEF,1078788.0,Neco Williams,surname_or_fuzzy_team,0.93,statfootdb_matched,8204.0,Neco Williams,statfootdb,understat_np_xg
fplreview:473,473,Aina,NFO,DEF,682548.0,Ola Aina,surname_or_fuzzy_team,0.93,statfootdb_matched,725.0,Ola Aina,statfootdb,understat_np_xg
fplreview:480,480,Gibbs-White,NFO,MID,789502.0,Morgan Gibbs-White,surname_or_fuzzy_team,0.93,statfootdb_matched,6857.0,Morgan Gibbs-White,statfootdb,understat_np_xg
fplreview:488,488,Sangaré,NFO,MID,795371.0,Ibrahim Sangaré,surname_or_fuzzy_team,0.93,statfootdb_matched,5722.0,Ibrahim Sangare,statfootdb,understat_np_xg
fplreview:472,472,Murillo,NFO,DEF,1458711.0,Murillo,exact_name_team,1.0,statfootdb_matched,12123.0,Murillo,statfootdb,understat_np_xg
fplreview:491,491,Igor Jesus,NFO,FWD,,,,0.0,fplreview_only,13778.0,Igor Jesus,fplreview_supplement,understat_np_xg
fplreview:482,482,Hudson-Odoi,NFO,MID,846383.0,Callum Hudson-Odoi,surname_or_fuzzy_team,0.93,statfootdb_matched,6456.0,Callum Hudson-Odoi,statfootdb,understat_np_xg
fplreview:581,581,Diomande,NFO,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:486,486,McAtee,NFO,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:558,558,Schlager,NFO,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:474,474,Jair Cunha,NFO,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:484,484,Hutchinson,NFO,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:490,490,Wood,NFO,FWD,169719.0,Chris Wood,surname_or_fuzzy_team,0.93,statfootdb_matched,4456.0,Chris Wood,statfootdb,understat_np_xg
fplreview:470,470,Morato,NFO,DEF,1053838.0,Morato,exact_name_team,1.0,statfootdb_matched,13068.0,Morato,statfootdb,understat_np_xg
fplreview:487,487,Dominguez,NFO,MID,827315.0,Nicolás Dominguez,surname_or_fuzzy_team,0.93,statfootdb_matched,8252.0,Nicolás Domínguez,statfootdb,understat_np_xg
fplreview:485,485,Bakwa,NFO,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:489,489,Yates,NFO,MID,775614.0,Ryan Yates,surname_or_fuzzy_team,0.93,statfootdb_matched,11003.0,Ryan Yates,statfootdb,understat_np_xg
fplreview:475,475,Savona,NFO,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:483,483,Ndoye,NFO,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:478,478,Netz,NFO,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:492,492,Awoniyi,NFO,FWD,643717.0,Taiwo Awoniyi,surname_or_fuzzy_team,0.93,statfootdb_matched,7814.0,Taiwo Awoniyi,statfootdb,understat_np_xg
fplreview:493,493,Kalimuendo,NFO,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:468,468,John,NFO,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:476,476,O.Richards,NFO,DEF,,,,0.0,fplreview_only,,,,
fplreview:477,477,Abbott,NFO,DEF,,,,0.0,fplreview_only,,,,
fplreview:479,479,Bindon,NFO,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10074,10074,Eric da Silva Moreira,NFO,DEF,1487909.0,Eric da Silva Moreira,exact_name_team,1.0,statfootdb_matched,12765.0,Eric da Silva Moreira,statfootdb,understat_np_xg
fplreview:10075,10075,Grady McDonnell,NFO,DEF,,,,0.0,fplreview_only,,,,
fplreview:10076,10076,Jimmy Sinclair,NFO,FWD,,,,0.0,fplreview_only,,,,
fplreview:529,529,Roefs,SUN,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:544,544,Xhaka,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:542,542,E.Le Fée,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:536,536,Reinildo,SUN,DEF,,,,0.0,fplreview_only,7432.0,Reinildo,fplreview_supplement,understat_np_xg
fplreview:545,545,Sadiki,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:532,532,Ballard,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:552,552,Brobbey,SUN,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:534,534,Hume,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:541,541,Meunier,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:551,551,Angulo,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:539,539,O'Nien,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:533,533,Mukiele,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:535,535,Alderete,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:543,543,Diarra,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:549,549,Talbi,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:553,553,Isidor,SUN,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:548,548,Rigg,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:550,550,Jocelin.T,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:546,546,Adingra,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:547,547,Mundle,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:537,537,Seelt,SUN,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:531,531,Ellborg,SUN,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:530,530,Patterson,SUN,GKP,,,,0.0,fplreview_only,,,,
fplreview:538,538,Hjelde,SUN,DEF,,,,0.0,fplreview_only,,,,
fplreview:540,540,Masuaku,SUN,DEF,,,,0.0,fplreview_only,,,,
fplreview:10077,10077,Simon Moore,SUN,GKP,,,,0.0,fplreview_only,,,,
fplreview:10078,10078,Ajibola Alese,SUN,DEF,,,,0.0,fplreview_only,,,,
fplreview:10079,10079,Alan Browne,SUN,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10080,10080,Luís Semedo,SUN,FWD,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:10082,10082,Abdoullah Ba,SUN,FWD,,,,0.0,fplreview_only,,,,
fplreview:496,496,Kinsky,TOT,GKP,1341475.0,Antonin Kinsky,surname_or_fuzzy_team,0.93,statfootdb_matched,13348.0,Antonín Kinsky,statfootdb,understat_np_xg
fplreview:525,525,Fernandes,TOT,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:455,455,Tonali,TOT,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:503,503,Van de Ven,TOT,DEF,1097466.0,Micky van de Ven,surname_or_fuzzy_team,0.93,statfootdb_matched,10050.0,Micky van de Ven,statfootdb,understat_np_xg
fplreview:112,112,Van Hecke,TOT,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:514,514,Tel,TOT,MID,1288111.0,Mathys Tel,surname_or_fuzzy_team,0.93,statfootdb_matched,9780.0,Mathys Tel,statfootdb,understat_np_xg
fplreview:499,499,Pedro Porro,TOT,DEF,941573.0,Pedro Porro,exact_name_team,1.0,statfootdb_matched,6912.0,Pedro Porro,statfootdb,understat_np_xg
fplreview:527,527,Richarlison,TOT,FWD,654908.0,Richarlison,exact_name_team,1.0,statfootdb_matched,6026.0,Richarlison,statfootdb,understat_np_xg
fplreview:519,519,Gallagher,TOT,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:502,502,Robertson,TOT,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:512,512,Kudus,TOT,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:526,526,Solanke,TOT,FWD,591734.0,Dominic Solanke,surname_or_fuzzy_team,0.93,statfootdb_matched,1679.0,Dominic Solanke,statfootdb,understat_np_xg
fplreview:498,498,Senesi,TOT,DEF,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:515,515,Maddison,TOT,MID,493165.0,James Maddison,surname_or_fuzzy_team,0.93,statfootdb_matched,6818.0,James Maddison,statfootdb,understat_np_xg
fplreview:522,522,Gray,TOT,MID,1323305.0,Archie Gray,surname_or_fuzzy_team,0.93,statfootdb_matched,10184.0,Archie Gray,statfootdb,understat_np_xg
fplreview:506,506,Udogie,TOT,DEF,1052898.0,Destiny Udogie,surname_or_fuzzy_team,0.93,statfootdb_matched,,,statfootdb,statfootdb_goals
fplreview:520,520,Bergvall,TOT,MID,1386775.0,Lucas Bergvall,surname_or_fuzzy_team,0.93,statfootdb_matched,12912.0,Lucas Bergvall,statfootdb,understat_np_xg
fplreview:518,518,P.M.Sarr,TOT,MID,1107280.0,Pape Sarr,surname_or_fuzzy_team,0.93,statfootdb_matched,9021.0,Pape Sarr,statfootdb,understat_np_xg
fplreview:516,516,Bentancur,TOT,MID,620618.0,Rodrigo Bentancur,surname_or_fuzzy_team,0.93,statfootdb_matched,6108.0,Rodrigo Bentancur,statfootdb,understat_np_xg
fplreview:501,501,Danso,TOT,DEF,754126.0,Kevin Danso,surname_or_fuzzy_team,0.93,statfootdb_matched,5261.0,Kevin Danso,statfootdb,understat_np_xg
fplreview:523,523,Moore,TOT,MID,1407250.0,Mikey Moore,surname_or_fuzzy_team,0.93,statfootdb_matched,12603.0,Mikey Moore,statfootdb,understat_np_xg
fplreview:521,521,Kulusevski,TOT,MID,935379.0,Dejan Kulusevski,surname_or_fuzzy_team,0.93,statfootdb_matched,6691.0,Dejan Kulusevski,statfootdb,understat_np_xg
fplreview:528,528,Scarlett,TOT,FWD,1113753.0,Dane Scarlett,surname_or_fuzzy_team,0.93,statfootdb_matched,9332.0,Dane Scarlett,statfootdb,understat_np_xg
fplreview:511,511,Souza,TOT,DEF,,,,0.0,fplreview_only,14410.0,Souza,fplreview_supplement,understat_np_xg
fplreview:508,508,Davies,TOT,DEF,276121.0,Ben Davies,surname_or_fuzzy_team,0.93,statfootdb_matched,660.0,Ben Davies,statfootdb,understat_np_xg
fplreview:494,494,Vicario,TOT,GKP,538501.0,Guglielmo Vicario,surname_or_fuzzy_team,0.93,statfootdb_matched,8858.0,Guglielmo Vicario,statfootdb,understat_np_xg
fplreview:495,495,Austin,TOT,GKP,862993.0,Brandon Austin,surname_or_fuzzy_team,0.93,statfootdb_matched,8093.0,Brandon Austin,statfootdb,understat_np_xg
fplreview:497,497,Dubravka,TOT,GKP,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
fplreview:500,500,Romero,TOT,DEF,789066.0,Cristian Romero,surname_or_fuzzy_team,0.93,statfootdb_matched,7218.0,Cristian Romero,statfootdb,understat_np_xg
fplreview:505,505,Spence,TOT,DEF,894803.0,Djed Spence,surname_or_fuzzy_team,0.93,statfootdb_matched,10764.0,Djed Spence,statfootdb,understat_np_xg
fplreview:507,507,Phillips,TOT,DEF,,,,0.0,fplreview_only,,,,
fplreview:509,509,Byfield,TOT,DEF,,,,0.0,fplreview_only,,,,
fplreview:510,510,Rowswell,TOT,DEF,,,,0.0,fplreview_only,,,,
fplreview:513,513,Xavi,TOT,MID,,,,0.0,fplreview_only,,,,
fplreview:517,517,Odobert,TOT,MID,1341387.0,Wilson Odobert,surname_or_fuzzy_team,0.93,statfootdb_matched,10822.0,Wilson Odobert,statfootdb,understat_np_xg
fplreview:524,524,Olusesi,TOT,MID,,,,0.0,fplreview_only,,,fplreview_supplement,position_fallback
